cve_id,hash,repo_url,rel_type,score
CVE-2022-27246,08a07a38ae81f3b55d81cfcd4501ac1eb1c9c4dc,https://github.com/MISP/MISP,NVD_DIRECT_COMMIT,1337
CVE-2023-48657,08bd23281ead288de678de666ef43ed6de1899fc,https://github.com/MISP/MISP,NVD_DIRECT_COMMIT,1337
CVE-2020-11001,61045ceefea114c40ac4b680af58990dbe732389,https://github.com/wagtail/wagtail,NVD_DIRECT_COMMIT,1337
CVE-2022-23491,9e9e840925d7b8e76c76fdac1fab7e6e88c1c3b8,https://github.com/certifi/python-certifi,GHSD_DIRECT_COMMIT,1337
CVE-2023-43655,955a48e6319c8962e5cd421b07c00ab3c728968c,https://github.com/composer/composer,NVD_DIRECT_COMMIT,1337
CVE-2023-48715,ea71ec7ee062aae8d1fa7a7325aaa759205c17d8,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2023-4897,3c88aec034934bcbad30c5ef1cab62cbbdb98e64,https://github.com/mintplex-labs/anything-llm,NVD_DIRECT_COMMIT,1337
CVE-2023-4899,dc3dfbf31495fe316b21ee184b9317b38101d30e,https://github.com/mintplex-labs/anything-llm,NVD_DIRECT_COMMIT,1337
CVE-2024-21650,b290bfd573c6f7db6cc15a88dd4111d9fcad0d31,https://github.com/xwiki/xwiki-platform,NVD_DIRECT_COMMIT,1337
CVE-2018-17057,1861e33fe05f653b67d070f7c106463e7a5c26ed,https://github.com/tecnickcom/TCPDF,NVD_DIRECT_COMMIT,1337
CVE-2020-5223,8d0ac336d23cd8c98e71d5f21cdadcae9c8a26e6,https://github.com/PrivateBin/PrivateBin,NVD_DIRECT_COMMIT,1337
CVE-2022-24780,b6fac4b411b8d145fc30fa35c66b51243eafd06b,https://github.com/Combodo/iTop,NVD_DIRECT_COMMIT,1337
CVE-2016-10741,04197b341f23b908193308b8d63d17ff23232598,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2021-39195,e1a8b158e04ad567d92d8daf3cc0898ee18f1a2e,https://github.com/misskey-dev/misskey,NVD_DIRECT_COMMIT,1337
CVE-2021-38299,572e239c5702667ca52487faf861abc768a46308,https://github.com/web-auth/webauthn-framework,GHSD_DIRECT_COMMIT,1337
CVE-2023-46235,2e2421f19620669b9930f72fb73a8dbc5efe4980,https://github.com/FOGProject/fogproject,NVD_DIRECT_COMMIT,1337
CVE-2021-41689,5c14bf53fb42ceca12bbcc0016e8704b1580920d,https://github.com/DCMTK/dcmtk,NVD_DIRECT_COMMIT,1337
CVE-2021-41688,a9697dfeb672b0b9412c00c7d36d801e27ec85cb,https://github.com/DCMTK/dcmtk,NVD_DIRECT_COMMIT,1337
CVE-2021-41690,a9697dfeb672b0b9412c00c7d36d801e27ec85cb,https://github.com/DCMTK/dcmtk,NVD_DIRECT_COMMIT,1337
CVE-2015-8814,18c3345e47663a358a042652e697b988d6a380eb,https://github.com/umbraco/Umbraco-CMS,NVD_DIRECT_COMMIT,1337
CVE-2023-37267,20a4e475c8d7b91d263e4e103ef19f3644e7b569,https://github.com/umbraco/Umbraco-CMS,NVD_DIRECT_COMMIT,1337
CVE-2023-46236,9125f35ff649a3e7fd7771b1c8e5add3c726f763,https://github.com/FOGProject/fogproject,NVD_DIRECT_COMMIT,1337
CVE-2020-26250,a4aac191c16cf6281f3d346615aefa75702b02d7,https://github.com/jupyterhub/oauthenticator,NVD_DIRECT_COMMIT,1337
CVE-2022-39216,35a8b501c9e4e767ec4b36c2586f34d4ab66d229,https://github.com/Combodo/iTop,NVD_DIRECT_COMMIT,1337
CVE-2019-10219,124b7dd6d9a4ad24d4d49f74701f05a13e56ceee,https://github.com/hibernate/hibernate-validator,GHSD_DIRECT_COMMIT,1337
CVE-2023-22887,05bd90f563649f2e9c8f0c85cf5838315a665a02,https://github.com/apache/airflow,GHSD_DIRECT_COMMIT,1337
CVE-2022-2153,00b5f37189d24ac3ed46cb7f11742094778c46ce,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2023-47265,0b995602e6e5894ee31625a4dd0e6aa255d2a651,https://github.com/apache/airflow,GHSD_DIRECT_COMMIT,1337
CVE-2023-50783,0e1c106d7cd0703125528a691088e42e17c99929,https://github.com/apache/airflow,GHSD_DIRECT_COMMIT,1337
CVE-2023-34096,cf03f67621b7bb20e2c768bc62b30e976206aa17,https://github.com/sni/Thruk,NVD_DIRECT_COMMIT,1337
CVE-2023-49285,deee944f9a12c9fd399ce52f3e2526bb573a9470,https://github.com/squid-cache/squid,NVD_DIRECT_COMMIT,1337
CVE-2023-36281,22abeb9f6cc555591bf8e92b5e328e43aa07ff6c,https://github.com/langchain-ai/langchain,GHSD_DIRECT_COMMIT,1337
CVE-2023-39659,cadfce295f8a33828fc635c2e5ea28b883e5c992,https://github.com/langchain-ai/langchain,GHSD_DIRECT_COMMIT,1337
CVE-2016-6156,096cdc6f52225835ff503f987a0d68ef770bb78e,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2021-33503,2d4a3fee6de2fa45eb82169361918f759269b4ec,https://github.com/urllib3/urllib3,NVD_DIRECT_COMMIT,1337
CVE-2020-23931,093283e727f396130651280609e687cd4778e0d1,https://github.com/gpac/gpac,NVD_DIRECT_COMMIT,1337
CVE-2020-7212,a74c9cfbaed9f811e7563cfc3dce894928e0221a,https://github.com/urllib3/urllib3,NVD_DIRECT_COMMIT,1337
CVE-2023-50263,7c4cf3137f45f1541f09f2f6a7f8850cd3a2eaee,https://github.com/nautobot/nautobot,NVD_DIRECT_COMMIT,1337
CVE-2023-25657,d47f157e83b0c353bb2b697f911882c71cf90ca0,https://github.com/nautobot/nautobot,NVD_DIRECT_COMMIT,1337
CVE-2022-39214,4c1df9927d1dc6b0181ee20721f93346def026fd,https://github.com/Combodo/iTop,NVD_DIRECT_COMMIT,1337
CVE-2012-6543,04d4fbca1017c11381e7d82acea21dd741e748bc,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2011-4611,0837e3242c73566fc1c0196b4ec61779c25ffc93,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2015-7513,0185604c2d82c560dab2f2933a18f797e74ab5a8,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2023-50020,1aba814938e3a1b2eec7014bf6ce132d34622e08,https://github.com/open5gs/open5gs,NVD_DIRECT_COMMIT,1337
CVE-2023-23000,045a31b95509c8f25f5f04ec5e0dec5cd09f2c5f,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2023-50019,7278714133422cee46c32c7523f81ec2cecad9e2,https://github.com/open5gs/open5gs,NVD_DIRECT_COMMIT,1337
CVE-2023-30837,0bb7203b584e771b23536ba065a6efda457161bb,https://github.com/vyperlang/vyper,NVD_DIRECT_COMMIT,1337
CVE-2019-15164,33834cb2a4d035b52aa2a26742f832a112e90a0a,https://github.com/the-tcpdump-group/libpcap,NVD_DIRECT_COMMIT,1337
CVE-2019-15163,437b273761adedcbd880f714bfa44afeec186a31,https://github.com/the-tcpdump-group/libpcap,NVD_DIRECT_COMMIT,1337
CVE-2016-2543,030e2c78d3a91dd0d27fef37e91950dde333eba1,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2016-2384,07d86ca93db7e5cdf4743564d98292042ec21af7,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2017-9150,0d0e57697f162da4aa218b5feafe614fb666db07,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2021-33203,053cc9534d174dc89daba36724ed2dcb36755b90,https://github.com/django/django,GHSD_DIRECT_COMMIT,1337
CVE-2016-9083,05692d7005a364add85c6e25a6c4447ce08f913a,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2020-4044,0c791d073d0eb344ee7aaafd221513dc9226762c,https://github.com/neutrinolabs/xrdp,NVD_DIRECT_COMMIT,1337
CVE-2023-45806,7d484864fe91ff79c478f57e7ddb1235d701921e,https://github.com/discourse/discourse,NVD_DIRECT_COMMIT,1337
CVE-2019-15165,a5a36d9e82dde7265e38fe1f87b7f11c461c29f6,https://github.com/the-tcpdump-group/libpcap,NVD_DIRECT_COMMIT,1337
CVE-2019-15165,87d6bef033062f969e70fa40c43dfd945d5a20ab,https://github.com/the-tcpdump-group/libpcap,NVD_DIRECT_COMMIT,1337
CVE-2019-15162,484d60cbf7ca4ec758c3cbb8a82d68b244a78d58,https://github.com/the-tcpdump-group/libpcap,NVD_DIRECT_COMMIT,1337
CVE-2023-43791,3d06c5131c15600621e08b06f07d976887cde81b,https://github.com/HumanSignal/label-studio,NVD_DIRECT_COMMIT,1337
CVE-2012-6548,0143fc5e9f6f5aad4764801015bc8d4b4a278200,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2016-7097,073931017b49d9458aa351605b43a7e34598caef,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2017-18379,0c319d3a144d4b8f1ea2047fd614d2149b68f889,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2018-7634,0843c046eee54b16ec6a7753c575838212770189,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2015-5383,012555c1cef35601b543cde67bff8726de97eb39,https://github.com/roundcube/roundcubemail,NVD_DIRECT_COMMIT,1337
CVE-2014-7825,086ba77a6db00ed858ff07451bedee197df868c9,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2017-2584,129a72a0d3c8e139a04512325384fe5ac119e74d,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2023-26470,04e5a89d2879b160cdfaea846024d3d9c1a525e6,https://github.com/xwiki/xwiki-platform,NVD_DIRECT_COMMIT,1337
CVE-2014-7826,086ba77a6db00ed858ff07451bedee197df868c9,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2019-14330,4ab7d19776011288b875abd3eef1e1f6f75289e2,https://github.com/espocrm/espocrm,NVD_DIRECT_COMMIT,1337
CVE-2021-40570,04dbf08bff4d61948bab80c3f9096ecc60c7f302,https://github.com/gpac/gpac,NVD_DIRECT_COMMIT,1337
CVE-2019-14331,4ab7d19776011288b875abd3eef1e1f6f75289e2,https://github.com/espocrm/espocrm,NVD_DIRECT_COMMIT,1337
CVE-2023-35929,0b2945fbd260d37aa0aff2ca1c867d160f76188d,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2019-14329,4ab7d19776011288b875abd3eef1e1f6f75289e2,https://github.com/espocrm/espocrm,NVD_DIRECT_COMMIT,1337
CVE-2018-8948,01924cd948dbceb8391be671dab672e9f4a0ffe8,https://github.com/MISP/MISP,NVD_DIRECT_COMMIT,1337
CVE-2023-38685,073661142369a0a66c25775cc3870582a679ef8b,https://github.com/discourse/discourse,NVD_DIRECT_COMMIT,1337
CVE-2012-5517,08dff7b7d629807dbb1f398c68dd9cd58dd657a1,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2019-14763,072684e8c58d17e853f8e8b9f6d9ce2e58d2b036,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2014-5355,102bb6ebf20f9174130c85c3b052ae104e5073ec,https://github.com/krb5/krb5,NVD_DIRECT_COMMIT,1337
CVE-2021-41245,7757f1f2d2330d49a3ebb40194f5ec4c8eaf8186,https://github.com/Combodo/iTop,NVD_DIRECT_COMMIT,1337
CVE-2017-15649,008ba2a13f2d04c947adc536d19debb8fe66f110,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2019-14546,ffd3f762ce4a8de3b8962f33513e073c55d943b5,https://github.com/espocrm/espocrm,NVD_DIRECT_COMMIT,1337
CVE-2016-9243,b924696b2e8731f39696584d12cceeb3aeb2d874,https://github.com/pyca/cryptography,NVD_DIRECT_COMMIT,1337
CVE-2019-14550,ffd3f762ce4a8de3b8962f33513e073c55d943b5,https://github.com/espocrm/espocrm,NVD_DIRECT_COMMIT,1337
CVE-2022-47933,7ef8cb2f232abdf59ec9c3c99a086a14b972bc56,https://github.com/brave/brave-core,NVD_DIRECT_COMMIT,1337
CVE-2023-5844,498ac77e54541177be27b0c710e387c47b3836ea,https://github.com/pimcore/admin-ui-classic-bundle,NVD_DIRECT_COMMIT,1337
CVE-2022-47934,82d8e39043e691e0492519126437275511ee87e8,https://github.com/brave/brave-core,NVD_DIRECT_COMMIT,1337
CVE-2023-49075,e412b0597830ae564a604e2579eb40e76f7f0628,https://github.com/pimcore/admin-ui-classic-bundle,NVD_DIRECT_COMMIT,1337
CVE-2019-15924,01ca667133d019edc9f0a1f70a272447c84ec41f,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2023-25165,5abcf74227bfe8e5a3dbf105fe62e7b12deb58d2,https://github.com/helm/helm,NVD_DIRECT_COMMIT,1337
CVE-2021-28662,051824924c709bd6162a378f746fb859454c674e,https://github.com/squid-cache/squid,NVD_DIRECT_COMMIT,1337
CVE-2020-15184,6aab63765f99050b115f0aec3d6350c85e8da946,https://github.com/helm/helm,GHSD_DIRECT_COMMIT,1337
CVE-2021-32438,00194f5fe462123f70b0bae7987317b52898b868,https://github.com/gpac/gpac,NVD_DIRECT_COMMIT,1337
CVE-2020-15187,6aab63765f99050b115f0aec3d6350c85e8da946,https://github.com/helm/helm,GHSD_DIRECT_COMMIT,1337
CVE-2018-11562,10080096879d1076756f62760d6daf582b6db722,https://github.com/MISP/MISP,NVD_DIRECT_COMMIT,1337
CVE-2021-21303,6ce9ba60b73013857e2e7c73d3f86ed70bc1ac9a,https://github.com/helm/helm,NVD_DIRECT_COMMIT,1337
CVE-2022-31128,58ecb1dee1c46075d3e089980301ebfbe0bafd33,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2020-15186,809e2d999e2c33e20e77f6bff30652d79c287542,https://github.com/helm/helm,NVD_DIRECT_COMMIT,1337
CVE-2016-6516,10eec60ce79187686e052092e5383c99b4420a20,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2022-23526,bafafa8bb1b571b61d7a9528da8d40c307dade3d,https://github.com/helm/helm,NVD_DIRECT_COMMIT,1337
CVE-2015-9016,0048b4837affd153897ed1222283492070027aa9,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2023-41338,b8c9ede6efa231116c4bd8bb9d5e03eac1cb76dc,https://github.com/gofiber/fiber,NVD_DIRECT_COMMIT,1337
CVE-2017-8064,005145378c9ad7575a01b6ce1ba118fb427f583a,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2020-15111,f698b5d5066cfe594102ae252cd58a1fe57cf56f,https://github.com/gofiber/fiber,GHSD_DIRECT_COMMIT,1337
CVE-2022-23622,053d957d53f2a543d158f3ab651e390d2728e0b9,https://github.com/xwiki/xwiki-platform,NVD_DIRECT_COMMIT,1337
CVE-2022-24811,92a9a8c65f3cbb2cd4414ca3a3b45a5754ba57b4,https://github.com/Combodo/iTop,NVD_DIRECT_COMMIT,1337
CVE-2021-23431,19b45de2981c09f6f387498ef96d32b4811eba5e,https://github.com/laurent22/joplin,NVD_DIRECT_COMMIT,1337
CVE-2021-32805,6af28521589599b1dbafd6313256229ee9a4fa74,https://github.com/dpgaspar/Flask-AppBuilder,NVD_DIRECT_COMMIT,1337
CVE-2023-32072,6840529def97f564844e810e5a7c5bf837cf58d5,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2021-29621,780bd0e8fbf2d36ada52edb769477e0a4edae580,https://github.com/dpgaspar/Flask-AppBuilder,NVD_DIRECT_COMMIT,1337
CVE-2023-25654,002886be0998c74c386e04f0b43688a8a45d7a96,https://github.com/baserproject/basercms,NVD_DIRECT_COMMIT,1337
CVE-2022-24896,8e99e7c82d9fe569799019b9e1d614d38a184313,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2022-45598,a2de167b95debad83a0f0c7925a88c0198db812e,https://github.com/laurent22/joplin,NVD_DIRECT_COMMIT,1337
CVE-2018-1000534,494e235e18659574f836f84fcf9f4d4fcdcfcf89,https://github.com/laurent22/joplin,NVD_DIRECT_COMMIT,1337
CVE-2020-9038,3db47b575b9cb0a765da3d283baa2c065df0d0bc,https://github.com/laurent22/joplin,NVD_DIRECT_COMMIT,1337
CVE-2023-47117,f931d9d129002f54a495995774ce7384174cef5c,https://github.com/HumanSignal/label-studio,NVD_DIRECT_COMMIT,1337
CVE-2020-28249,fd90a490c0e5cacd17bfe0ffc422be1d2a9b1c13,https://github.com/laurent22/joplin,GHSD_DIRECT_COMMIT,1337
CVE-2023-6129,050d26383d4e264966fb83428e72d5d48f402d35,https://github.com/openssl/openssl,NVD_DIRECT_COMMIT,1337
CVE-2022-24847,b94a69943992df999d627b21a4ed056fad4569f8,https://github.com/geoserver/geoserver,GHSD_DIRECT_COMMIT,1337
CVE-2021-21330,2545222a3853e31ace15d87ae0e2effb7da0c96b,https://github.com/aio-libs/aiohttp,NVD_DIRECT_COMMIT,1337
CVE-2021-41148,91535add59f4b3a04b6b8eab123c002cd5af180d,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2012-2121,09ca8e1173bcb12e2a449698c9ae3b86a8a10195,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2012-3412,68cb695ccecf949d48949e72f8ce591fdaaa325c,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2022-39313,066f29673ab4030b6b5b90c0c0326f7d3fe7612a,https://github.com/parse-community/parse-server,GHSD_DIRECT_COMMIT,1337
CVE-2018-1109,abdafb0cae1e0c00f184abbadc692f4eaa98f451,https://github.com/micromatch/braces,GHSD_DIRECT_COMMIT,1337
CVE-2023-43655,4fce14795aba98e40b6c4f5047305aba17a6120d,https://github.com/composer/composer,NVD_DIRECT_COMMIT,1337
CVE-2016-4302,05caadc7eedbef471ac9610809ba683f0c698700,https://github.com/libarchive/libarchive,NVD_DIRECT_COMMIT,1337
CVE-2023-36475,3dd99dd80e27e5e1d99b42844180546d90c7aa90,https://github.com/parse-community/parse-server,NVD_DIRECT_COMMIT,1337
CVE-2022-0432,4d6d4b43c6186a13e67b92eaf70fe1b70ea24a09,https://github.com/mastodon/mastodon,NVD_DIRECT_COMMIT,1337
CVE-2023-35938,a108186e7538676c4bf6e615f793f3b787a09b91,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2022-31151,0a5bee9465e627be36bac88edf7d9bbc9626126d,https://github.com/nodejs/undici,GHSD_DIRECT_COMMIT,1337
CVE-2020-12648,2b71c922214d388838d930806207a66c14e80f63,https://github.com/tinymce/tinymce,GHSD_DIRECT_COMMIT,1337
CVE-2023-33177,1cbba380fa751a00756e70d7b08b5c6646092658,https://github.com/xibosignage/xibo-cms,NVD_DIRECT_COMMIT,1337
CVE-2024-22406,e2256ec81e56f792623e90d89786d8a9fcad28bf,https://github.com/shopware/core,GHSD_DIRECT_COMMIT,1337
CVE-2023-4781,f6d28fe2c95c678cc3202cc5dc825a3fcc709e93,https://github.com/vim/vim,NVD_DIRECT_COMMIT,1337
CVE-2022-23494,8bb2d2646d4e1a718fce61a775fa22e9d317b32d,https://github.com/tinymce/tinymce,NVD_DIRECT_COMMIT,1337
CVE-2017-7495,06bd3c36a733ac27962fea7d6f47168841376824,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2021-41154,ab12b686ced4cf233d3b15b08da008e0553eb6a6,https://github.com/Enalean/tuleap,NVD_DIRECT_COMMIT,1337
CVE-2014-3144,05ab8f2647e4221cbdb3856dd7d32bd5407316b3,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2023-45809,0bacd29473107d9d7f5b723a15a683449679756d,https://github.com/wagtail/wagtail,GHSD_DIRECT_COMMIT,1337
CVE-2016-9084,05692d7005a364add85c6e25a6c4447ce08f913a,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2017-18232,0558f33c06bb910e2879e355192227a8e8f0219d,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2017-6874,040757f738e13caaa9c5078bca79aa97e11dde88,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2023-28837,3c0c64642b9e5b8d28b111263c7f4bddad6c3880,https://github.com/wagtail/wagtail,NVD_DIRECT_COMMIT,1337
CVE-2019-19083,055e547478a11a6360c7ce05e2afc3e366968a12,https://github.com/torvalds/linux,NVD_DIRECT_COMMIT,1337
CVE-2022-24780,93f273a28778e5da8e51096f021d2dc1adbf4ef3,https://github.com/Combodo/iTop,NVD_DIRECT_COMMIT,1337
CVE-2022-39347,027424c2c6c0991cb9c22f9511478229c9b17e5d,https://github.com/FreeRDP/FreeRDP,NVD_DIRECT_COMMIT,1337
CVE-2023-34448,244758d4383034fe4cd292d41e477177870b65ec,https://github.com/getgrav/grav,GHSD_DIRECT_COMMIT,1337
CVE-2023-36468,15a6f845d8206b0ae97f37aa092ca43d4f9d6e59,https://github.com/xwiki/xwiki-platform,NVD_DIRECT_COMMIT,1337
